ID;CV_Sentences;Sentences_CV_clean;CV_Number;Sentence_line;Nb_tokens;%texte_lu;%texte_lu_fin_ligne;Is_alpha;Grammar;Label
ID2393;Spécialiste de la maintenance et de l'entretien qui travaille dans le secteur de l'hôtellerie depuis plusieurs années et surveille des installations techniques.  ;Spécialiste de la maintenance et de l'entretien qui travaille dans le secteur de l'hôtellerie depuis plusieurs années et surveille des installations techniques.  ;CV_82;3;26;12.80;87.20;[True, True, True, True, True, True, False, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, False, False];['NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'SPACE'];0
ID2394;COMPÉTENCES  ;COMPÉTENCES  ;CV_82;4;2;13.49;86.51;[True, False];['NOUN', 'SPACE'];0
ID2395;Travailleur assidu  Réaction rapide pour comprendre les problèmes;Travailleur assidu  Réaction rapide pour comprendre les problèmes;CV_82;5;9;16.61;83.39;[True, True, False, True, True, True, True, True, True];['NOUN', 'ADJ', 'SPACE', 'NOUN', 'ADJ', 'ADP', 'VERB', 'DET', 'NOUN'];0
ID2396;Résolution des problèmes  Créatif et flexible;Résolution des problèmes  Créatif et flexible;CV_82;6;7;19.03;80.97;[True, True, True, False, True, True, True];['NOUN', 'ADP', 'NOUN', 'SPACE', 'ADJ', 'CCONJ', 'ADJ'];0
ID2397;quand il le faut  D'approche facile  Excellent formateur et mentor  CONTACTEZ-MOI  Adresse : 4, rue Pascal, 93300 Aubervilliers, France  Tel : 01 28 65 76 22  E-mail :;quand il le faut  D'approche facile  Excellent formateur et mentor  CONTACTEZ-MOI  Adresse : 4, rue Pascal, 93300 Aubervilliers, France  Tel : 01 28 65 76 22  E-mail :;CV_82;7;39;32.53;67.47;[True, True, True, True, False, False, True, True, False, True, True, True, True, False, True, False, False, True, False, False, False, True, True, False, False, True, False, True, False, True, False, False, False, False, False, False, False, False, False];['SCONJ', 'PRON', 'PRON', 'VERB', 'SPACE', 'ADP', 'NOUN', 'ADJ', 'SPACE', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'SPACE', 'PROPN', 'PROPN', 'SPACE', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'NOUN', 'PROPN', 'PUNCT', 'NUM', 'NOUN', 'PUNCT', 'PROPN', 'SPACE', 'ADJ', 'PUNCT', 'NOUN', 'DET', 'DET', 'NUM', 'DET', 'SPACE', 'NOUN', 'PUNCT'];0
ID2398;bonjour @sitevraimentsuper.fr  ;bonjour @sitevraimentsuper.fr  ;CV_82;8;3;33.56;66.44;[True, False, False];['NOUN', 'ADJ', 'SPACE'];0
ID2399;Site web :;Site web :;CV_82;9;3;34.60;65.40;[True, True, False];['NOUN', 'PROPN', 'PUNCT'];0
ID2400;www.sitevraimentsuper.fr  EXPÉRIENCE PROFESSIONNELLE  RESPONSABLE DE LA MAINTENANCE  Hôtel Beaulieu | mai 2019;www.sitevraimentsuper.fr  EXPÉRIENCE PROFESSIONNELLE  RESPONSABLE DE LA MAINTENANCE  Hôtel Beaulieu | mai 2019;CV_82;10;15;39.79;60.21;[False, False, True, True, False, True, True, True, True, False, True, True, False, True, False];['ADJ', 'SPACE', 'NOUN', 'PROPN', 'SPACE', 'ADJ', 'ADP', 'DET', 'NOUN', 'SPACE', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'NUM'];0
ID2401;- présent  °;- présent  °;CV_82;11;4;41.18;58.82;[False, True, False, False];['PUNCT', 'ADJ', 'SPACE', 'NOUN'];0
ID2402;Gestion de la maintenance des locaux et de l'entretien quotidien °_;Gestion de la maintenance des locaux et de l'entretien quotidien °_;CV_82;12;13;45.67;54.33;[True, True, True, True, True, True, True, True, False, True, True, False, False];['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'DET', 'NOUN', 'ADJ', 'NOUN', 'SPACE'];0
ID2403;Supervise les équipes de maintenance e_Signale;Supervise les équipes de maintenance e_Signale;CV_82;13;6;47.75;52.25;[True, True, True, True, True, False];['VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ'];0
ID2404;les besoins des équipes au gérant de l'hôtel  TECHNICIEN DE MAINTENANCE Hôtel Royal;les besoins des équipes au gérant de l'hôtel  TECHNICIEN DE MAINTENANCE Hôtel Royal;CV_82;14;15;52.94;47.06;[True, True, True, True, True, True, True, False, True, False, True, True, True, True, True];['DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'SPACE', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'PROPN'];0
ID2405;| octobre 2017;| octobre 2017;CV_82;15;3;53.98;46.02;[False, True, False];['ADP', 'NOUN', 'NUM'];0
ID2406;- mai 2019  + _ Évaluation de l'état des locaux et de l'équipement ° Réparation et remplacement des pièces défectueuses si nécessaire °;- mai 2019  + _ Évaluation de l'état des locaux et de l'équipement ° Réparation et remplacement des pièces défectueuses si nécessaire °;CV_82;16;26;62.98;37.02;[False, True, False, False, False, False, True, True, False, True, True, True, True, True, False, True, False, True, True, True, True, True, True, True, True, False];['PUNCT', 'NOUN', 'NUM', 'SPACE', 'ADP', 'SPACE', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'SCONJ', 'ADJ', 'NOUN'];0
ID2407;Création de rapports pour le gérant  FORMATION ANTÉRIEURE  IUT DAUPHINE  ;Création de rapports pour le gérant  FORMATION ANTÉRIEURE  IUT DAUPHINE  ;CV_82;17;13;67.47;32.53;[True, True, True, True, True, True, False, True, True, False, True, True, False];['NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'SPACE', 'NOUN', 'PROPN', 'SPACE', 'NOUN', 'PROPN', 'SPACE'];0
ID2408;Master en ingénierie | mai 2019  + _ Mention bien, major de promotion + _ Double cursus avec des classes de gestion des entreprises et d'encadrement  IUT DE CONDORCET BS;Master en ingénierie | mai 2019  + _ Mention bien, major de promotion + _ Double cursus avec des classes de gestion des entreprises et d'encadrement  IUT DE CONDORCET BS;CV_82;18;34;79.24;20.76;[True, True, True, False, True, False, False, False, False, True, True, False, True, True, True, False, False, True, True, True, True, True, True, True, True, True, True, False, True, False, True, True, True, True];['NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NUM', 'SPACE', 'ADP', 'SPACE', 'NOUN', 'ADV', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'SPACE', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'NOUN'];0
ID2409;en inégénie | mai 2017  + _BS en génie civil;en inégénie | mai 2017  + _BS en génie civil;CV_82;19;12;83.39;16.61;[True, True, False, True, False, False, False, False, True, True, True, True];['ADP', 'NOUN', 'ADP', 'NOUN', 'NUM', 'SPACE', 'ADP', 'SPACE', 'PROPN', 'ADP', 'NOUN', 'ADJ'];0
ID2410;option ingénierie structurelle et entretien + Stagiaire dans l'entreprise de construction de Condorcet  A ed dd;option ingénierie structurelle et entretien + Stagiaire dans l'entreprise de construction de Condorcet  A ed dd;CV_82;20;18;89.62;10.38;[True, True, True, True, True, False, True, True, False, True, True, True, True, True, False, True, True, True];['NOUN', 'ADJ', 'ADJ', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'SPACE', 'PROPN', 'PROPN', 'PROPN'];0
ID2411;EU  ;EU  ;CV_82;21;2;90.31;9.69;[True, False];['NOUN', 'SPACE'];0
ID2412;Compétences de base en électricité Compétences de base en plomberie  ;Compétences de base en électricité Compétences de base en plomberie  ;CV_82;22;11;94.12;5.88;[True, True, True, True, True, True, True, True, True, True, False];['NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'SPACE'];0
ID2413;Connaissances en document technique unifié et procédures de conformité;Connaissances en document technique unifié et procédures de conformité;CV_82;23;9;97.23;2.77;[True, True, True, True, True, True, True, True, True];['NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'CCONJ', 'NOUN', 'ADP', 'NOUN'];0
ID2414;Utilisation des équipements et des outils de maintenance;Utilisation des équipements et des outils de maintenance;CV_82;24;8;100.00;0.00;[True, True, True, True, True, True, True, True];['NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'ADP', 'NOUN'];0
ID2415;GAËL;GAËL;CV_83;0;1;0.78;99.22;[True];['PROPN'];1
ID2416;REVINA;REVINA;CV_83;1;1;1.56;98.44;[True];['SPACE'];1
ID2417;:;:;CV_83;2;1;2.34;97.66;[False];['PUNCT'];0
ID2418; ; ;CV_83;3;1;3.12;96.88;[False];['SPACE'];0
ID2419;DÉVELOPPEUR;DÉVELOPPEUR;CV_83;4;1;3.91;96.09;[True];['NOUN'];0
ID2420;WEB & MOBILE  ;WEB & MOBILE  ;CV_83;5;4;7.03;92.97;[True, False, True, False];['PROPN', 'CCONJ', 'NOUN', 'SPACE'];0
ID2421;N  INFOS  ;N  INFOS  ;CV_83;6;4;10.16;89.84;[True, False, True, False];['ADJ', 'SPACE', 'ADJ', 'SPACE'];0
ID2422;Développeur web et mobile  RÉCOMPENSE  Prix Hackathon 201, conception application écologique, France  CONTACT  Tél : +33.76.49.87.03 174, rue des Gaulois 06000, Nice gaeldevina@develop.com     4  EXPÉRIENCES PROFESSIONNELLES     Fondateur Start;Développeur web et mobile  RÉCOMPENSE  Prix Hackathon 201, conception application écologique, France  CONTACT  Tél : +33.76.49.87.03 174, rue des Gaulois 06000, Nice gaeldevina@develop.com     4  EXPÉRIENCES PROFESSIONNELLES     Fondateur Start;CV_83;7;39;40.62;59.38;[True, True, True, True, False, True, False, True, True, False, False, True, True, True, False, True, False, True, False, True, False, False, False, False, True, True, True, False, False, True, False, False, False, False, True, True, False, True, True];['NOUN', 'NOUN', 'CCONJ', 'ADJ', 'SPACE', 'NOUN', 'SPACE', 'NOUN', 'PROPN', 'NUM', 'PUNCT', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'PROPN', 'SPACE', 'NOUN', 'SPACE', 'PROPN', 'PUNCT', 'NOUN', 'NUM', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'NUM', 'PUNCT', 'PROPN', 'ADJ', 'SPACE', 'NUM', 'SPACE', 'NOUN', 'ADJ', 'SPACE', 'NOUN', 'PROPN'];0
ID2423;"Up ""Medina"" Développement de l'application mobile Medina.co  ";"Up ""Medina"" Développement de l'application mobile Medina.co  ";CV_83;8;11;49.22;50.78;[True, False, True, False, True, True, False, True, True, False, False];['X', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'NOUN', 'SPACE'];0
ID2424;Développeur;Développeur;CV_83;9;1;50.00;50.00;[True];['NOUN'];0
ID2425;Web;Web;CV_83;10;1;50.78;49.22;[True];['NOUN'];0
ID2426;Les petits rubans Développement du site.;Les petits rubans Développement du site.;CV_83;11;7;56.25;43.75;[True, True, True, True, True, True, False];['DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT'];0
ID2427;Font;Font;CV_83;12;1;57.03;42.97;[True];['PROPN'];0
ID2428;-;-;CV_83;13;1;57.81;42.19;[False];['PUNCT'];0
ID2429;end;end;CV_83;14;1;58.59;41.41;[True];['NOUN'];0
ID2430;, back;, back;CV_83;15;2;60.16;39.84;[False, True];['PUNCT', 'NOUN'];0
ID2431;-end  FORMATION  Epitech  Bachelor  Développement web, technique et numérique  Lycée Baptiste Poquelin Bac ES;-end  FORMATION  Epitech  Bachelor  Développement web, technique et numérique  Lycée Baptiste Poquelin Bac ES;CV_83;16;21;76.56;23.44;[False, False, True, False, True, False, True, False, True, True, False, True, True, True, False, True, True, True, True, True];['PUNCT', 'SPACE', 'NOUN', 'SPACE', 'PROPN', 'SPACE', 'NOUN', 'SPACE', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'CCONJ', 'NOUN', 'SPACE', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'NOUN'];0
ID2432;, option économie  ;, option économie  ;CV_83;17;4;79.69;20.31;[False, True, True, False];['PUNCT', 'NOUN', 'NOUN', 'SPACE'];0
ID2433;COMPÉTENCES  ;COMPÉTENCES  ;CV_83;18;2;81.25;18.75;[True, False];['NOUN', 'SPACE'];0
ID2434;Le HTML  Le CSS  Le JavaScriptLe PHP;Le HTML  Le CSS  Le JavaScriptLe PHP;CV_83;19;9;88.28;11.72;[True, True, False, True, True, False, True, True, True];['DET', 'ADV', 'SPACE', 'DET', 'ADV', 'SPACE', 'DET', 'PROPN', 'PROPN'];0
ID2435;Le Java  Le Python  Le C++  Le C;Le Java  Le Python  Le C++  Le C;CV_83;20;11;96.88;3.12;[True, True, False, True, True, False, True, False, False, True, True];['DET', 'NOUN', 'SPACE', 'DET', 'PROPN', 'SPACE', 'DET', 'NOUN', 'SPACE', 'DET', 'PROPN'];0
ID2436;#  Le SQL;#  Le SQL;CV_83;21;4;100.00;0.00;[False, False, True, True];['ADP', 'SPACE', 'DET', 'PROPN'];0
ID2437;À PROPOS DE MOI  Créatif et fort de 5 ans d'expérience, je suis à la recherche d'un emploi de photographe dans un média de voyage ou une agence de tourisme  RÉCOMPENSES  ;À PROPOS DE MOI  Créatif et fort de 5 ans d'expérience, je suis à la recherche d'un emploi de photographe dans un média de voyage ou une agence de tourisme  RÉCOMPENSES  ;CV_84;0;37;20.79;79.21;[True, True, True, True, False, True, True, True, True, False, True, False, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, False];['ADP', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'ADJ', 'CCONJ', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'NOUN', 'SPACE'];0
ID2438;°_ Gagnant du concours de photographie de la Nature (2012)  + 3e au concours de l'Institut des Arts de Lyon  CONTACT  ;°_ Gagnant du concours de photographie de la Nature 2012  + 3e au concours de l'Institut des Arts de Lyon  CONTACT  ;CV_84;1;28;36.52;63.48;[False, False, True, True, True, True, True, True, True, True, False, False, False, False, True, True, True, False, True, True, True, True, True, False, True, False];['NOUN', 'SPACE', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'NUM', 'SPACE', 'ADP', 'ADJ', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'SPACE', 'NOUN', 'SPACE'];0
ID2439;Tél : +33.67.32.00.00  44, rue du Colonel Gré,  35000, Lyon benjamin.clavel@mailcool.com  BENJAMIN CLAVEL  Photographe  EXPÉRIENCES PROFESSIONNELLES  ;Tél : +33.67.32.00.00  44, rue du Colonel Gré,  35000, Lyon benjamin.clavel@mailcool.com  BENJAMIN CLAVEL  Photographe  EXPÉRIENCES PROFESSIONNELLES  ;CV_84;2;25;50.56;49.44;[True, False, False, False, False, False, True, True, True, True, False, False, False, False, True, False, False, True, True, False, True, False, True, True, False];['PROPN', 'PUNCT', 'NOUN', 'SPACE', 'NUM', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PUNCT', 'SPACE', 'NUM', 'PUNCT', 'PROPN', 'VERB', 'SPACE', 'NOUN', 'NOUN', 'SPACE', 'NOUN', 'SPACE', 'NOUN', 'ADJ', 'SPACE'];1
ID2440;Photographe Senior;Photographe Senior;CV_84;3;2;51.69;48.31;[True, True];['NOUN', 'ADJ'];0
ID2441;Agence de voyage Baxfair  ;Agence de voyage Baxfair  ;CV_84;4;5;54.49;45.51;[True, True, True, True, False];['NOUN', 'ADP', 'NOUN', 'PROPN', 'SPACE'];0
ID2442;photographe des déplacements officiels  ;photographe des déplacements officiels  ;CV_84;5;5;57.30;42.70;[True, True, True, True, False];['NOUN', 'ADP', 'NOUN', 'ADJ', 'SPACE'];0
ID2443;Photographe Junior;Photographe Junior;CV_84;6;2;58.43;41.57;[True, True];['PROPN', 'PROPN'];0
ID2444;Studio de création design  ;Studio de création design  ;CV_84;7;5;61.24;38.76;[True, True, True, True, False];['PROPN', 'ADP', 'NOUN', 'NOUN', 'SPACE'];0
ID2445;assistant photograhe, responsable mise en scène, retouches graphiques  FORMATION  ;assistant photograhe, responsable mise en scène, retouches graphiques  FORMATION  ;CV_84;8;13;68.54;31.46;[True, True, False, True, True, True, True, False, True, True, False, True, False];['NOUN', 'VERB', 'PUNCT', 'ADJ', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADJ', 'SPACE', 'NOUN', 'SPACE'];0
ID2446;Ecole de Design;Ecole de Design;CV_84;9;3;70.22;29.78;[True, True, True];['NOUN', 'ADP', 'NOUN'];0
ID2447;diplôme de photographie et d'illustration (2010);diplôme de photographie et d'illustration 2010;CV_84;10;9;75.28;24.72;[True, True, True, True, False, True, False];['NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'NUM'];0
ID2448;Diplôme de designer(2006-2009)  Lycée Marie Curie (2006-2009) Optention du Baccalauréat L, option Arts plastiques  COMPÉTENCES  + Suite Adobe  + Autodesksketch  °_;Diplôme de designer2006-2009  Lycée Marie Curie 2006-2009 Optention du Baccalauréat L, option Arts plastiques  COMPÉTENCES  + Suite Adobe  + Autodesksketch  °_;CV_84;11;35;94.94;5.06;[True, True, False, False, False, False, True, True, True, False, False, False, True, True, True, True, False, True, True, True, False, True, False, False, True, True, False, False, True, False, False, False];['NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'SPACE', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NUM', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADJ', 'SPACE', 'NOUN', 'SPACE', 'ADP', 'NOUN', 'PROPN', 'SPACE', 'ADP', 'PROPN', 'SPACE', 'NOUN', 'SPACE'];0
ID2449;photography ansd sketches;photography ansd sketches;CV_84;12;3;96.63;3.37;[True, True, True];['NOUN', 'NOUN', 'NOUN'];0
ID2450;apps;apps;CV_84;13;1;97.19;2.81;[True];['NOUN'];0
ID2451;° _blogging & video;° _blogging & video;CV_84;14;5;100.00;0.00;[False, False, True, False, True];['NOUN', 'SPACE', 'PROPN', 'CCONJ', 'PROPN'];0
ID2452;L;L;CV_85;0;1;0.31;99.69;[True];['DET'];0
ID2453;| Introduction  ;| Introduction  ;CV_85;1;3;1.25;98.75;[False, True, False];['PUNCT', 'NOUN', 'SPACE'];0
ID2454;Je suis une rédactrice expérimentée qui se spécialise dans la publication périodique.;Je suis une rédactrice expérimentée qui se spécialise dans la publication périodique.;CV_85;2;13;5.31;94.69;[True, True, True, True, True, True, True, True, True, True, True, True, False];['PRON', 'AUX', 'DET', 'NOUN', 'VERB', 'PRON', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT'];0
ID2455;Durant mes 12 ans d'expérience, j'ai  Julie Bernard  DIRECTRICE DE L'A  travaillé avec de nombreux journaux et magazines.;Durant mes 12 ans d'expérience, j'ai  Julie Bernard  DIRECTRICE DE L'A  travaillé avec de nombreux journaux et magazines.;CV_85;3;26;13.44;86.56;[True, True, False, True, False, True, False, False, True, False, True, True, False, True, True, False, True, False, True, True, True, True, True, True, True, False];['ADP', 'DET', 'NUM', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'SPACE', 'PROPN', 'PROPN', 'SPACE', 'NOUN', 'ADP', 'DET', 'ADP', 'SPACE', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT'];1
ID2456; ; ;CV_85;4;1;13.75;86.25;[False];['SPACE'];0
ID2457;= Expérience professionnelle  ;= Expérience professionnelle  ;CV_85;5;4;15.00;85.00;[False, True, True, False];['VERB', 'NOUN', 'ADJ', 'SPACE'];0
ID2458;-;-;CV_85;6;1;15.31;84.69;[False];['PUNCT'];0
ID2459;Gestion des flux de travail pour la rédaction d'articles  ;Gestion des flux de travail pour la rédaction d'articles  ;CV_85;7;11;18.75;81.25;[True, True, True, True, True, True, True, True, False, True, False];['NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'SPACE'];0
ID2460;- Rédaction et édition d'articles  ;- Rédaction et édition d'articles  ;CV_85;8;7;20.94;79.06;[False, True, True, True, False, True, False];['PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'SPACE'];0
ID2461;- Planification stratégique  ;- Planification stratégique  ;CV_85;9;4;22.19;77.81;[False, True, True, False];['PUNCT', 'NOUN', 'ADJ', 'SPACE'];0
ID2462;- Développement de l'intrigue  ;- Développement de l'intrigue  ;CV_85;10;6;24.06;75.94;[False, True, True, False, True, False];['PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'SPACE'];0
ID2463;#NOM?;#NOM?;CV_85;11;9;26.88;73.12;[False, True, True, True, True, True, True, False, True];['PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE', 'NUM'];0
ID2464;Compétences de base  ;Compétences de base  ;CV_85;12;4;28.12;71.88;[True, True, True, False];['NOUN', 'ADP', 'NOUN', 'SPACE'];0
ID2465;- Rédaction créative et création de contenu  ;- Rédaction créative et création de contenu  ;CV_85;13;8;30.63;69.38;[False, True, True, True, True, True, True, False];['PUNCT', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'SPACE'];0
ID2466;- Rédaction et édition  ;- Rédaction et édition  ;CV_85;14;5;32.19;67.81;[False, True, True, True, False];['PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'SPACE'];0
ID2467;#NOM?;#NOM?;CV_85;15;7;34.38;65.62;[False, True, True, True, True, True, False];['PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'SPACE'];0
ID2468;- Activation des médias et réseautage;- Activation des médias et réseautage;CV_85;16;6;36.25;63.75;[False, True, True, True, True, True];['PUNCT', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN'];0
ID2469;- Marketing numérique  Coordonnées  Bureau : 12, rue de la Paix, 75 000 Paris bonjour@sitevraimentsuper.fr  ;- Marketing numérique  Coordonnées  Bureau : 12, rue de la Paix, 75 000 Paris bonjour@sitevraimentsuper.fr  ;CV_85;17;20;42.50;57.50;[False, True, True, False, True, False, True, False, False, False, True, True, True, True, False, False, False, True, False, False];['PUNCT', 'PROPN', 'ADJ', 'SPACE', 'NOUN', 'SPACE', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'DET', 'PROPN', 'VERB', 'SPACE'];0
ID2470;E-mail : Bonjour@www.sitevraimentsuper.fr;E-mail : Bonjour@www.sitevraimentsuper.fr;CV_85;18;3;43.44;56.56;[False, False, False];['NOUN', 'PUNCT', 'NOUN'];0
